RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	0.032826	-0.125335	0	0	802.000000	0.000000	0.000000
1	50	0	0	0	4	0	-0.059683	0.092509	0	0	760.000000	0.000000	0.000000
2	100	0	0	0	4	0	-0.107429	0.692291	0	0	728.000000	0.000000	0.000000
3	150	0	0	0	4	0	0.032826	0.492373	0	0	763.000000	0.000000	0.000000
4	200	0	0	0	4	0	-0.008952	-0.086540	0	0	785.000000	0.000000	0.000000
5	250	0	0	0	4	0	-0.134287	-0.020889	0	0	756.000000	0.000000	0.000000
6	300	0	0	0	4	0	-0.095493	0.537132	0	0	737.000000	0.000000	0.000000
7	350	0	0	0	4	0	-0.023873	0.498342	0	0	763.000000	0.000000	0.000000
8	400	0	0	0	4	0	0.002984	-0.056699	0	0	790.000000	0.000000	0.000000
9	450	0	0	0	4	0	-0.059683	0.128318	0	0	760.000000	0.000000	0.000000
10	500	0	0	0	4	0	-0.053714	0.689307	0	0	737.000000	0.000000	0.000000
11	550	0	0	0	4	0	0.074604	0.614713	0	0	773.000000	0.000000	0.000000
12	600	0	0	0	4	0	-0.005969	-0.214859	0	0	785.000000	0.000000	0.000000
13	650	0	0	0	4	0	-0.146224	-0.188001	0	0	764.000000	0.000000	0.000000
14	700	0	0	0	4	0	-0.134287	0.417774	0	0	733.000000	0.000000	0.000000
15	750	0	0	0	4	0	-0.008952	0.322285	0	0	756.000000	0.000000	0.000000
16	800	0	0	0	4	0	-0.065652	-0.158159	0	0	771.000000	0.000000	0.000000
17	850	0	0	0	4	0	-0.167111	-0.190985	0	0	737.000000	0.000000	0.000000
18	900	0	0	0	4	0	-0.098477	0.381966	0	0	718.000000	0.000000	0.000000
19	950	0	0	0	4	0	-0.038794	0.322285	0	0	756.000000	0.000000	0.000000
20	1000	0	0	0	4	0	-0.050731	-0.271556	0	0	790.000000	0.000000	0.000000
21	1050	0	0	0	4	0	-0.113397	-0.080573	0	0	762.000000	-0.691970	0.704000
22	1100	0	0	0	4	0	-0.134287	0.426726	0	0	740.000000	-1.398063	1.422368
23	1150	0	0	0	4	0	-0.014921	0.411806	0	0	772.000000	-2.104155	2.140736
24	1200	0	0	0	4	0	0.005969	-0.265588	0	0	796.000000	-2.810247	2.859103
25	1250	0	0	0	4	0	-2.612308	2.954676	0	0	752.000000	-3.516340	3.577471
26	1300	0	0	0	4	0	-3.139170	3.918045	0	0	726.000000	-4.222432	4.295838
27	1350	0	0	0	4	0	-3.400921	4.057622	0	0	764.000000	-4.928524	5.014206
28	1400	0	0	0	4	0	-3.944777	4.318827	0	0	763.000000	-5.634616	5.732574
29	1450	0	0	0	4	0	-7.013337	7.612235	0	0	723.000000	-6.340709	6.450942
30	1500	0	0	0	4	0	-7.612234	8.112972	0	0	743.000000	-7.046801	7.169309
31	1550	0	0	0	4	0	-8.145142	8.419831	0	0	742.000000	-7.752893	7.887677
32	1600	0	0	0	4	0	-8.880659	8.982587	0	0	715.000000	-8.458985	8.606045
33	1650	0	0	0	4	0	-9.569718	9.468128	0	0	693.000000	-9.165078	9.324412
34	1700	0	0	0	4	0	-10.018875	9.697344	0	0	697.000000	-9.871170	10.042780
