RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	4.728077	7.788069	0	0	1345.000000	0.000000	0.000000
1	50	0	0	0	4	0	4.458261	7.321794	0	0	1345.000000	0.000000	0.000000
2	100	0	0	0	4	0	4.861425	7.430387	0	0	1286.000000	0.000000	0.000000
3	150	0	0	0	4	0	4.932524	7.562389	0	0	1306.000000	0.000000	0.000000
4	200	0	0	0	4	0	4.591712	7.263072	0	0	1364.000000	0.000000	0.000000
5	250	0	0	0	4	0	1.065221	2.776074	0	0	1496.000000	0.000000	0.000000
6	300	0	0	0	4	0	1.121899	1.715376	0	0	1471.000000	0.000000	0.000000
7	350	0	0	0	4	0	1.139797	1.786929	0	0	1481.000000	0.000000	0.000000
8	400	0	0	0	4	0	0.942908	1.655745	0	0	1504.000000	0.000000	0.000000
9	450	0	0	0	4	0	0.205906	0.933958	0	0	1547.000000	0.000000	0.000000
10	500	0	0	0	4	0	0.170097	0.844454	0	0	1519.000000	0.000000	0.000000
11	550	0	0	0	4	0	0.241715	0.960808	0	0	1520.000000	0.000000	0.000000
12	600	0	0	0	4	0	0.131302	0.853405	0	0	1551.000000	0.000000	0.000000
13	650	0	0	0	4	0	-0.686323	-0.716160	0	0	1534.000000	0.000000	0.000000
14	700	0	0	0	4	0	-90.000000	-90.000000	0	4	0.000000	0.000000	0.000000
15	750	0	0	0	4	0	-90.000000	-90.000000	0	4	0.000000	0.000000	0.000000
16	800	0	0	0	4	0	-0.602777	-3.834871	0	0	1278.000000	0.000000	0.000000
17	850	0	0	0	4	0	-0.047746	0.704225	0	0	1571.000000	0.000000	0.000000
18	900	0	0	0	4	0	-0.026858	0.698258	0	0	1541.000000	0.000000	0.000000
19	950	0	0	0	4	0	0.017905	0.534148	0	0	1514.000000	0.000000	0.000000
20	1000	0	0	0	4	0	0.002984	0.534148	0	0	1534.000000	-0.381290	0.387919
21	1050	0	0	0	4	0	-0.110414	0.569955	0	0	1558.000000	-1.087382	1.106286
22	1100	0	0	0	4	0	-0.146224	0.704225	0	0	1520.000000	-1.793474	1.824654
23	1150	0	0	0	4	0	-0.038794	0.593825	0	0	1489.000000	-2.499567	2.543021
24	1200	0	0	0	4	0	-0.167111	0.731078	0	0	1500.000000	-3.205659	3.261389
25	1250	0	0	0	4	0	-3.231395	4.143720	0	0	1426.000000	-3.911751	3.979757
26	1300	0	0	0	4	0	-3.406868	4.342564	0	0	1365.000000	-4.617844	4.698124
27	1350	0	0	0	4	0	-3.612004	4.642113	0	0	1361.000000	-5.323936	5.416492
28	1400	0	0	0	4	0	-3.834871	4.962142	0	0	1398.000000	-6.030028	6.134860
29	1450	0	0	0	4	0	-5.548044	6.406999	0	0	1406.000000	-6.736121	6.853228
30	1500	0	0	0	4	0	-5.763771	6.898661	0	0	1351.000000	-7.442213	7.571595
31	1550	0	0	0	4	0	-5.893720	7.280691	0	0	1372.000000	-8.148305	8.289963
