RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	4.923637	8.273767	0	0	904.000000	0.000000	0.000000
1	16	0	0	0	4	0	4.808093	8.142219	0	0	941.000000	0.000000	0.000000
2	32	0	0	0	4	0	4.855500	7.946195	0	0	945.000000	0.000000	0.000000
3	48	0	0	0	4	0	4.896976	8.437351	0	0	899.000000	0.000000	0.000000
4	64	0	0	0	4	0	4.822908	8.145142	0	0	936.000000	0.000000	0.000000
5	80	0	0	0	4	0	4.926599	8.072022	0	0	903.000000	0.000000	0.000000
6	96	0	0	0	4	0	4.888090	8.428592	0	0	893.000000	0.000000	0.000000
7	112	0	0	0	4	0	4.852537	8.042768	0	0	929.000000	0.000000	0.000000
8	128	0	0	0	4	0	4.947334	8.270845	0	0	854.000000	0.000000	0.000000
9	144	0	0	0	4	0	4.819945	8.367260	0	0	888.000000	0.000000	0.000000
10	160	0	0	0	4	0	4.814019	7.978391	0	0	911.000000	0.000000	0.000000
11	176	0	0	0	4	0	4.825871	8.411070	0	0	837.000000	0.000000	0.000000
12	192	0	0	0	4	0	4.802166	8.232850	0	0	885.000000	0.000000	0.000000
13	208	0	0	0	4	0	3.772480	6.651481	0	0	902.000000	0.000000	0.000000
14	224	0	0	0	4	0	-0.196953	2.076063	0	0	860.000000	0.000000	0.000000
15	240	0	0	0	4	0	0.728094	-0.611729	0	0	870.000000	0.000000	0.000000
16	256	0	0	0	4	0	-0.328253	-1.229284	0	0	923.000000	0.000000	0.000000
17	272	0	0	0	4	0	-0.244700	-1.005557	0	0	856.000000	0.000000	0.000000
18	288	0	0	0	4	0	-0.116383	-0.587858	0	0	869.000000	0.000000	0.000000
19	304	0	0	0	4	0	0.020889	-1.548399	0	0	907.000000	0.000000	0.000000
20	320	0	0	0	4	0	-0.146224	-0.725111	0	0	835.000000	0.000000	0.000000
21	336	0	0	0	4	0	0.000000	-1.032406	0	0	900.000000	0.000000	0.000000
22	352	0	0	0	4	0	-0.077587	-1.569273	0	0	890.000000	0.000000	0.000000
23	368	0	0	0	4	0	0.029842	1.089085	0	0	820.000000	0.000000	0.000000
24	384	0	0	0	4	0	0.098477	-0.748980	0	0	923.000000	0.000000	0.000000
25	400	0	0	0	4	0	0.188001	-0.638583	0	0	883.000000	0.000000	0.000000
26	416	0	0	0	4	0	0.008952	0.608745	0	0	826.000000	0.000000	0.000000
27	432	0	0	0	4	0	0.182033	-0.647534	0	0	923.000000	0.000000	0.000000
28	448	0	0	0	4	0	0.113397	-0.477454	0	0	872.000000	0.000000	0.000000
29	464	0	0	0	4	0	0.098477	0.373014	0	0	864.000000	0.000000	0.000000
30	480	0	0	0	4	0	0.188001	-0.769865	0	0	932.000000	0.000000	0.000000
31	496	0	0	0	4	0	0.038794	0.176064	0	0	847.000000	0.000000	0.000000
32	512	0	0	0	4	0	0.164128	0.000000	0	0	903.000000	0.000000	0.000000
33	528	0	0	0	4	0	0.170097	-0.659469	0	0	924.000000	0.000000	0.000000
34	544	0	0	0	4	0	0.044762	0.244700	0	0	885.000000	0.000000	0.000000
35	560	0	0	0	4	0	0.199938	-0.411806	0	0	941.000000	0.000000	0.000000
36	576	0	0	0	4	0	0.205906	-0.674388	0	0	916.000000	0.000000	0.000000
37	592	0	0	0	4	0	0.113397	0.966774	0	0	864.000000	0.000000	0.000000
38	608	0	0	0	4	0	0.271556	-0.358094	0	0	948.000000	0.000000	0.000000
39	624	0	0	0	4	0	0.247683	-0.387934	0	0	916.000000	0.000000	0.000000
40	640	0	0	0	4	0	0.152192	0.614713	0	0	868.000000	0.000000	0.000000
41	656	0	0	0	4	0	0.259620	-0.552052	0	0	938.000000	0.000000	0.000000
42	672	0	0	0	4	0	0.113397	0.205906	0	0	868.000000	0.000000	0.000000
43	688	0	0	0	4	0	0.167112	0.522213	0	0	878.000000	0.000000	0.000000
44	704	0	0	0	4	0	0.229779	-0.349142	0	0	901.000000	0.000000	0.000000
45	720	0	0	0	4	0	0.056699	0.647534	0	0	825.000000	0.000000	0.000000
46	736	0	0	0	4	0	0.229779	0.110414	0	0	901.000000	0.000000	0.000000
47	752	0	0	0	4	0	0.193969	-0.367046	0	0	901.000000	0.000000	0.000000
48	768	0	0	0	4	0	-0.017904	1.029423	0	0	806.000000	0.000000	0.000000
49	784	0	0	0	4	0	0.247683	-0.086540	0	0	905.000000	0.000000	0.000000
50	800	0	0	0	4	0	0.190985	-0.208890	0	0	868.000000	0.000000	0.000000
51	816	0	0	0	4	0	0.068635	0.898157	0	0	808.000000	0.000000	0.000000
52	832	0	0	0	4	0	0.202921	-0.283492	0	0	897.000000	0.000000	0.000000
53	848	0	0	0	4	0	0.086540	0.017905	0	0	834.000000	0.000000	0.000000
54	864	0	0	0	4	0	0.086540	0.778817	0	0	823.000000	0.000000	0.000000
55	880	0	0	0	4	0	0.131302	-0.268572	0	0	872.000000	0.000000	0.000000
56	896	0	0	0	4	0	0.020889	0.534148	0	0	792.000000	0.000000	0.000000
57	912	0	0	0	4	0	0.110414	0.423743	0	0	839.000000	0.000000	0.000000
58	928	0	0	0	4	0	0.116382	-0.223811	0	0	852.000000	0.000000	0.000000
59	944	0	0	0	4	0	-0.035810	1.023456	0	0	776.000000	0.000000	0.000000
60	960	0	0	0	4	0	0.152192	0.086540	0	0	857.000000	0.000000	0.000000
61	976	0	0	0	4	0	0.110414	-0.140255	0	0	837.000000	0.000000	0.000000
62	992	0	0	0	4	0	-0.011937	1.178575	0	0	781.000000	0.000000	0.000000
63	1008	0	0	0	4	0	0.170097	-0.170097	0	0	867.000000	-0.098853	0.100571
64	1024	0	0	0	4	0	0.080573	0.011936	0	0	820.000000	-0.324802	0.330449
65	1040	0	0	0	4	0	0.038794	0.966774	0	0	803.000000	-0.550752	0.560327
66	1056	0	0	0	4	0	0.149207	-0.298413	0	0	869.000000	-0.776702	0.790204
67	1072	0	0	0	4	0	0.020889	0.322285	0	0	811.000000	-1.002651	1.020082
68	1088	0	0	0	4	0	0.116382	0.608745	0	0	833.000000	-1.228601	1.249960
69	1104	0	0	0	4	0	0.140255	-0.378983	0	0	879.000000	-1.454550	1.479837
70	1120	0	0	0	4	0	-0.026858	0.644551	0	0	802.000000	-1.680500	1.709715
71	1136	0	0	0	4	0	0.134287	0.190985	0	0	873.000000	-1.906449	1.939593
72	1152	0	0	0	4	0	0.128318	-0.349142	0	0	876.000000	-2.132399	2.169470
73	1168	0	0	0	4	0	-0.083556	1.139797	0	0	801.000000	-2.358348	2.399348
74	1184	0	0	0	4	0	0.134287	-0.176064	0	0	912.000000	-2.584298	2.629226
75	1200	0	0	0	4	0	0.107430	-0.274541	0	0	884.000000	-2.810247	2.859103
76	1216	0	0	0	4	0	-0.035810	0.740029	0	0	834.000000	-3.036197	3.088981
77	1232	0	0	0	4	0	0.095493	-0.268572	0	0	922.000000	-3.262146	3.318859
