noise number; onset time ms; duration ms
932; 13090.000000; 16.000000
933; 13124.000000; 92.000000
934; 14330.000000; 83.000000
935; 15023.000000; 73.000000
936; 16400.000000; 1.000000
937; 16645.000000; 1.000000
938; 16812.000000; 1.000000
939; 17002.000000; 1.000000
940; 17151.000000; 1.000000
941; 17737.000000; 18.000000
942; 17784.000000; 2.000000
943; 17845.000000; 42.000000
944; 17925.000000; 2.000000
945; 17957.000000; 93.000000
946; 18306.000000; 57.000000
947; 19284.000000; 42.000000
948; 19367.000000; 29.000000
949; 19401.000000; 12.000000
950; 19465.000000; 14.000000
951; 19496.000000; 41.000000
952; 19707.000000; 12.000000
953; 19789.000000; 1.000000
954; 20765.000000; 23.000000
955; 20858.000000; 1.000000
956; 20929.000000; 13.000000
957; 20988.000000; 72.000000
958; 21403.000000; 65.000000
959; 21536.000000; 2.000000
960; 21750.000000; 1.000000
961; 22097.000000; 22.000000
962; 22260.000000; 12.000000
963; 22506.000000; 26.000000
964; 22612.000000; 25.000000
965; 22826.000000; 1.000000
966; 23008.000000; 1.000000
967; 24002.000000; 1.000000
968; 24008.000000; 1.000000
969; 24405.000000; 1.000000
970; 24427.000000; 25.000000
971; 24465.000000; 1.000000
972; 24488.000000; 21.000000
973; 24521.000000; 15.000000
974; 24550.000000; 20.000000
975; 24580.000000; 26.000000
976; 24641.000000; 11.000000
977; 24717.000000; 90.000000
978; 25816.000000; 80.000000
979; 25930.000000; 2.000000
980; 25985.000000; 1.000000
981; 25998.000000; 1.000000
982; 26010.000000; 11.000000
983; 26091.000000; 1.000000
984; 26136.000000; 11.000000
985; 26173.000000; 1.000000
986; 26355.000000; 1.000000
987; 27261.000000; 1.000000
988; 27355.000000; 1.000000
989; 27561.000000; 31.000000
990; 27641.000000; 1.000000
991; 28492.000000; 1.000000
992; 28696.000000; 1.000000
993; 28849.000000; 1.000000
994; 28966.000000; 2.000000
995; 31465.000000; 1.000000
996; 31495.000000; 13.000000
997; 31576.000000; 3.000000
998; 31600.000000; 1.000000
999; 31705.000000; 74.000000
1000; 32155.000000; 1.000000
1001; 32603.000000; 1.000000
1002; 32873.000000; 1.000000
1003; 33049.000000; 24.000000
