noise number; onset time ms; duration ms
312; 6036.000000; 2.000000
313; 6047.000000; 3.000000
314; 6051.000000; 6.000000
315; 6065.000000; 1.000000
316; 6082.000000; 1.000000
317; 6094.000000; 5.000000
318; 6134.000000; 2.000000
319; 6154.000000; 5.000000
320; 6165.000000; 10.000000
321; 6192.000000; 3.000000
322; 6204.000000; 3.000000
323; 6227.000000; 3.000000
324; 6236.000000; 1.000000
325; 6238.000000; 4.000000
326; 6251.000000; 2.000000
327; 6263.000000; 1.000000
328; 6275.000000; 2.000000
329; 6286.000000; 6.000000
330; 6315.000000; 3.000000
331; 6322.000000; 5.000000
332; 6352.000000; 2.000000
333; 6357.000000; 2.000000
334; 6360.000000; 2.000000
335; 6365.000000; 5.000000
336; 6380.000000; 3.000000
337; 6392.000000; 3.000000
338; 6419.000000; 2.000000
339; 6435.000000; 3.000000
340; 6450.000000; 4.000000
341; 6460.000000; 1.000000
342; 6464.000000; 2.000000
343; 6471.000000; 5.000000
344; 6485.000000; 3.000000
345; 6498.000000; 5.000000
346; 6510.000000; 2.000000
347; 6517.000000; 1.000000
348; 6521.000000; 2.000000
349; 6576.000000; 8.000000
350; 6592.000000; 3.000000
351; 6626.000000; 5.000000
352; 6639.000000; 1.000000
353; 6664.000000; 1.000000
354; 6705.000000; 3.000000
355; 6709.000000; 4.000000
356; 6734.000000; 1.000000
357; 6745.000000; 3.000000
358; 6759.000000; 1.000000
359; 6767.000000; 1.000000
360; 6771.000000; 2.000000
361; 6790.000000; 7.000000
362; 6825.000000; 1.000000
363; 6827.000000; 3.000000
364; 6874.000000; 4.000000
365; 6886.000000; 3.000000
366; 6899.000000; 2.000000
367; 6910.000000; 3.000000
368; 6922.000000; 2.000000
369; 6925.000000; 2.000000
370; 6933.000000; 2.000000
371; 6946.000000; 2.000000
372; 6954.000000; 6.000000
373; 6969.000000; 3.000000
374; 6993.000000; 2.000000
375; 7005.000000; 2.000000
376; 7008.000000; 2.000000
377; 7016.000000; 2.000000
378; 7043.000000; 13.000000
379; 7063.000000; 3.000000
380; 7075.000000; 5.000000
381; 7087.000000; 5.000000
382; 7098.000000; 3.000000
383; 7110.000000; 3.000000
384; 7120.000000; 1.000000
385; 7122.000000; 3.000000
386; 7134.000000; 2.000000
387; 7137.000000; 2.000000
388; 7143.000000; 6.000000
389; 7165.000000; 2.000000
390; 7168.000000; 6.000000
391; 7178.000000; 5.000000
392; 7190.000000; 5.000000
393; 7204.000000; 3.000000
394; 7228.000000; 1.000000
395; 7235.000000; 1.000000
396; 7240.000000; 2.000000
397; 7246.000000; 3.000000
398; 7252.000000; 1.000000
399; 7263.000000; 3.000000
400; 7270.000000; 7.000000
401; 7285.000000; 4.000000
402; 7294.000000; 7.000000
403; 7306.000000; 1.000000
404; 7310.000000; 5.000000
405; 7322.000000; 2.000000
406; 7334.000000; 2.000000
407; 7343.000000; 1.000000
408; 7345.000000; 5.000000
409; 7357.000000; 3.000000
410; 7367.000000; 5.000000
411; 7381.000000; 2.000000
412; 7386.000000; 3.000000
413; 7392.000000; 3.000000
414; 7399.000000; 1.000000
415; 7405.000000; 2.000000
416; 7412.000000; 3.000000
417; 7416.000000; 2.000000
418; 7424.000000; 6.000000
419; 7440.000000; 2.000000
420; 7451.000000; 3.000000
421; 7461.000000; 2.000000
422; 7475.000000; 5.000000
423; 7485.000000; 4.000000
424; 7496.000000; 5.000000
425; 7510.000000; 3.000000
426; 7514.000000; 2.000000
427; 7522.000000; 5.000000
428; 7542.000000; 6.000000
429; 7555.000000; 5.000000
430; 7589.000000; 6.000000
431; 7614.000000; 5.000000
432; 7628.000000; 3.000000
433; 7636.000000; 6.000000
434; 7646.000000; 10.000000
435; 7705.000000; 1.000000
436; 7731.000000; 5.000000
437; 7743.000000; 4.000000
438; 7781.000000; 2.000000
439; 7860.000000; 6.000000
440; 7873.000000; 5.000000
441; 7881.000000; 3.000000
442; 7888.000000; 1.000000
443; 7899.000000; 2.000000
444; 7907.000000; 3.000000
445; 7913.000000; 1.000000
446; 7935.000000; 1.000000
447; 7947.000000; 1.000000
448; 7958.000000; 2.000000
449; 8011.000000; 3.000000
450; 8015.000000; 4.000000
451; 8020.000000; 3.000000
452; 8034.000000; 1.000000
453; 8046.000000; 1.000000
454; 8053.000000; 1.000000
455; 8058.000000; 1.000000
456; 8060.000000; 6.000000
457; 8072.000000; 2.000000
458; 8152.000000; 2.000000
459; 8155.000000; 2.000000
460; 8178.000000; 2.000000
461; 8187.000000; 2.000000
462; 8211.000000; 4.000000
463; 8226.000000; 8.000000
464; 8266.000000; 1.000000
465; 8268.000000; 2.000000
466; 8302.000000; 2.000000
467; 8321.000000; 1.000000
468; 8338.000000; 2.000000
469; 8370.000000; 3.000000
470; 8374.000000; 2.000000
471; 8379.000000; 1.000000
472; 8385.000000; 2.000000
473; 8397.000000; 1.000000
474; 8462.000000; 5.000000
475; 8475.000000; 1.000000
476; 8492.000000; 1.000000
477; 8496.000000; 4.000000
478; 8521.000000; 3.000000
479; 8525.000000; 2.000000
480; 8531.000000; 5.000000
481; 8539.000000; 2.000000
482; 8546.000000; 2.000000
483; 8549.000000; 2.000000
484; 8598.000000; 3.000000
485; 8606.000000; 1.000000
486; 8615.000000; 2.000000
487; 8633.000000; 1.000000
488; 8659.000000; 1.000000
489; 8661.000000; 2.000000
490; 8667.000000; 2.000000
491; 8691.000000; 3.000000
492; 8698.000000; 3.000000
493; 8702.000000; 6.000000
494; 8709.000000; 2.000000
495; 8715.000000; 9.000000
496; 8727.000000; 3.000000
497; 8734.000000; 5.000000
498; 8751.000000; 2.000000
499; 8754.000000; 4.000000
500; 8767.000000; 5.000000
501; 8776.000000; 1.000000
502; 8780.000000; 1.000000
503; 8797.000000; 1.000000
504; 8805.000000; 2.000000
505; 8816.000000; 6.000000
506; 8827.000000; 3.000000
507; 8833.000000; 3.000000
508; 8850.000000; 3.000000
509; 8856.000000; 2.000000
510; 8863.000000; 2.000000
511; 8874.000000; 1.000000
512; 8879.000000; 2.000000
513; 8887.000000; 5.000000
514; 8895.000000; 1.000000
515; 8899.000000; 5.000000
516; 8909.000000; 3.000000
517; 8920.000000; 6.000000
518; 8933.000000; 3.000000
519; 8939.000000; 2.000000
520; 8945.000000; 2.000000
521; 8966.000000; 5.000000
522; 8972.000000; 4.000000
523; 8979.000000; 1.000000
524; 8985.000000; 2.000000
525; 8993.000000; 1.000000
526; 9005.000000; 1.000000
527; 9013.000000; 6.000000
528; 9025.000000; 2.000000
529; 9028.000000; 2.000000
530; 9033.000000; 1.000000
531; 9039.000000; 3.000000
532; 9051.000000; 5.000000
533; 9062.000000; 2.000000
534; 9099.000000; 2.000000
535; 9102.000000; 3.000000
536; 9110.000000; 6.000000
537; 9122.000000; 1.000000
538; 9137.000000; 1.000000
539; 9145.000000; 1.000000
540; 9157.000000; 2.000000
541; 9164.000000; 1.000000
542; 9176.000000; 7.000000
543; 9199.000000; 2.000000
544; 9204.000000; 2.000000
545; 9216.000000; 1.000000
546; 9239.000000; 7.000000
547; 9274.000000; 7.000000
548; 9284.000000; 1.000000
549; 9316.000000; 2.000000
550; 9323.000000; 1.000000
551; 9327.000000; 2.000000
552; 9334.000000; 2.000000
553; 9356.000000; 3.000000
554; 9360.000000; 3.000000
555; 9387.000000; 1.000000
556; 9396.000000; 1.000000
557; 9416.000000; 6.000000
558; 9432.000000; 3.000000
559; 9456.000000; 1.000000
560; 9458.000000; 3.000000
561; 9468.000000; 2.000000
562; 9475.000000; 2.000000
563; 9483.000000; 1.000000
564; 9485.000000; 3.000000
565; 9496.000000; 2.000000
566; 9527.000000; 3.000000
567; 9533.000000; 2.000000
568; 9598.000000; 8.000000
569; 9616.000000; 3.000000
570; 9623.000000; 3.000000
571; 9627.000000; 6.000000
572; 9650.000000; 4.000000
573; 9661.000000; 1.000000
574; 9663.000000; 3.000000
575; 9671.000000; 1.000000
576; 9675.000000; 4.000000
577; 9686.000000; 6.000000
578; 9710.000000; 5.000000
579; 9716.000000; 2.000000
580; 9722.000000; 2.000000
581; 9734.000000; 1.000000
582; 9745.000000; 3.000000
583; 9757.000000; 3.000000
584; 9769.000000; 7.000000
585; 9780.000000; 4.000000
586; 9789.000000; 1.000000
587; 9794.000000; 1.000000
588; 9803.000000; 4.000000
589; 9814.000000; 5.000000
590; 9825.000000; 4.000000
591; 9851.000000; 5.000000
592; 9863.000000; 2.000000
593; 9875.000000; 2.000000
594; 9883.000000; 2.000000
595; 9886.000000; 3.000000
596; 9899.000000; 2.000000
597; 9910.000000; 3.000000
598; 9917.000000; 1.000000
599; 9922.000000; 2.000000
600; 9932.000000; 5.000000
601; 9946.000000; 2.000000
602; 9951.000000; 1.000000
603; 9953.000000; 7.000000
604; 9988.000000; 1.000000
605; 9992.000000; 3.000000
606; 10004.000000; 3.000000
607; 10011.000000; 1.000000
608; 10015.000000; 4.000000
609; 10043.000000; 1.000000
610; 10049.000000; 5.000000
611; 10065.000000; 1.000000
612; 10075.000000; 3.000000
613; 10082.000000; 2.000000
614; 10087.000000; 2.000000
615; 10095.000000; 6.000000
616; 10110.000000; 2.000000
617; 10122.000000; 3.000000
618; 10135.000000; 1.000000
619; 10146.000000; 2.000000
620; 10155.000000; 5.000000
621; 10161.000000; 4.000000
622; 10169.000000; 5.000000
623; 10178.000000; 6.000000
624; 10190.000000; 1.000000
625; 10192.000000; 3.000000
626; 10203.000000; 4.000000
627; 10216.000000; 3.000000
628; 10228.000000; 2.000000
629; 10247.000000; 3.000000
630; 10251.000000; 4.000000
631; 10263.000000; 3.000000
632; 10272.000000; 6.000000
633; 10283.000000; 2.000000
634; 10295.000000; 1.000000
635; 10297.000000; 4.000000
636; 10308.000000; 5.000000
637; 10317.000000; 2.000000
638; 10334.000000; 3.000000
639; 10356.000000; 4.000000
640; 10365.000000; 2.000000
641; 10368.000000; 7.000000
642; 10405.000000; 2.000000
643; 10411.000000; 2.000000
644; 10417.000000; 2.000000
645; 10422.000000; 2.000000
646; 10441.000000; 2.000000
647; 10450.000000; 4.000000
648; 10463.000000; 3.000000
649; 10473.000000; 1.000000
650; 10475.000000; 3.000000
651; 10486.000000; 1.000000
652; 10506.000000; 3.000000
653; 10512.000000; 1.000000
654; 10572.000000; 2.000000
655; 10598.000000; 2.000000
656; 10615.000000; 2.000000
657; 10625.000000; 3.000000
658; 10633.000000; 1.000000
659; 10638.000000; 1.000000
660; 10695.000000; 1.000000
661; 10701.000000; 3.000000
662; 10707.000000; 1.000000
663; 10737.000000; 2.000000
664; 10749.000000; 1.000000
665; 10758.000000; 2.000000
666; 10770.000000; 2.000000
667; 10773.000000; 3.000000
668; 10793.000000; 2.000000
669; 10823.000000; 2.000000
670; 10849.000000; 2.000000
671; 10865.000000; 3.000000
672; 10873.000000; 1.000000
673; 10879.000000; 7.000000
674; 10903.000000; 1.000000
675; 10958.000000; 6.000000
676; 10970.000000; 3.000000
677; 11041.000000; 5.000000
678; 11068.000000; 5.000000
679; 11074.000000; 3.000000
680; 11085.000000; 2.000000
681; 11101.000000; 3.000000
682; 11110.000000; 3.000000
683; 11126.000000; 3.000000
684; 11140.000000; 2.000000
685; 11147.000000; 1.000000
686; 11157.000000; 3.000000
687; 11161.000000; 2.000000
688; 11168.000000; 3.000000
689; 11172.000000; 4.000000
690; 11196.000000; 3.000000
691; 11200.000000; 5.000000
692; 11214.000000; 5.000000
693; 11232.000000; 2.000000
694; 11244.000000; 3.000000
695; 11261.000000; 1.000000
696; 11263.000000; 5.000000
697; 11279.000000; 1.000000
698; 11281.000000; 8.000000
699; 11292.000000; 1.000000
700; 11294.000000; 3.000000
701; 11309.000000; 2.000000
702; 11321.000000; 1.000000
703; 11329.000000; 1.000000
704; 11334.000000; 2.000000
705; 11337.000000; 4.000000
706; 11345.000000; 3.000000
707; 11351.000000; 2.000000
708; 11357.000000; 2.000000
709; 11360.000000; 2.000000
710; 11370.000000; 1.000000
711; 11372.000000; 4.000000
712; 11381.000000; 1.000000
713; 11383.000000; 3.000000
714; 11396.000000; 2.000000
715; 11409.000000; 2.000000
716; 11417.000000; 2.000000
717; 11425.000000; 6.000000
718; 11461.000000; 2.000000
719; 11484.000000; 1.000000
720; 11486.000000; 4.000000
721; 11552.000000; 3.000000
722; 11556.000000; 4.000000
723; 11568.000000; 3.000000
724; 11572.000000; 3.000000
725; 11586.000000; 1.000000
726; 11592.000000; 5.000000
727; 11600.000000; 2.000000
728; 11603.000000; 3.000000
729; 11607.000000; 2.000000
730; 11615.000000; 4.000000
731; 11622.000000; 1.000000
732; 11633.000000; 1.000000
733; 11651.000000; 2.000000
734; 11690.000000; 4.000000
735; 11699.000000; 6.000000
736; 11710.000000; 3.000000
737; 11722.000000; 1.000000
738; 11724.000000; 3.000000
739; 11731.000000; 1.000000
740; 11737.000000; 3.000000
741; 11743.000000; 3.000000
742; 11749.000000; 2.000000
743; 11769.000000; 5.000000
744; 11779.000000; 2.000000
745; 11842.000000; 1.000000
746; 11846.000000; 1.000000
747; 11852.000000; 2.000000
748; 11861.000000; 9.000000
749; 11873.000000; 3.000000
750; 11877.000000; 2.000000
751; 11884.000000; 1.000000
752; 11886.000000; 3.000000
753; 11896.000000; 9.000000
754; 11911.000000; 2.000000
755; 11914.000000; 2.000000
756; 11920.000000; 9.000000
757; 11930.000000; 3.000000
758; 11944.000000; 3.000000
759; 11957.000000; 2.000000
760; 11960.000000; 4.000000
761; 11965.000000; 8.000000
762; 11977.000000; 1.000000
763; 11985.000000; 2.000000
764; 11998.000000; 2.000000
765; 12001.000000; 6.000000
766; 12008.000000; 2.000000
767; 12013.000000; 9.000000
768; 12028.000000; 5.000000
769; 12036.000000; 2.000000
770; 12039.000000; 4.000000
771; 12050.000000; 3.000000
772; 12061.000000; 3.000000
773; 12069.000000; 1.000000
774; 12073.000000; 8.000000
775; 12086.000000; 7.000000
776; 12096.000000; 6.000000
777; 12103.000000; 2.000000
778; 12108.000000; 8.000000
779; 12121.000000; 7.000000
780; 12139.000000; 1.000000
781; 12144.000000; 8.000000
782; 12153.000000; 10.000000
783; 12166.000000; 10.000000
784; 12177.000000; 18.000000
785; 12198.000000; 2.000000
786; 12203.000000; 3.000000
787; 12207.000000; 3.000000
788; 12215.000000; 7.000000
789; 12223.000000; 6.000000
790; 12232.000000; 1.000000
791; 12239.000000; 15.000000
792; 12261.000000; 4.000000
793; 12273.000000; 7.000000
794; 12285.000000; 19.000000
795; 12305.000000; 12.000000
796; 12318.000000; 7.000000
797; 12334.000000; 4.000000
798; 12344.000000; 9.000000
799; 12354.000000; 6.000000
800; 12367.000000; 5.000000
801; 12385.000000; 2.000000
802; 12388.000000; 7.000000
803; 12396.000000; 3.000000
804; 12402.000000; 3.000000
805; 12406.000000; 3.000000
806; 12414.000000; 4.000000
807; 12422.000000; 13.000000
808; 12436.000000; 2.000000
809; 12444.000000; 1.000000
810; 12446.000000; 2.000000
811; 12451.000000; 6.000000
812; 12461.000000; 5.000000
813; 12474.000000; 7.000000
814; 12482.000000; 4.000000
815; 12487.000000; 3.000000
816; 12496.000000; 2.000000
817; 12502.000000; 1.000000
818; 12507.000000; 10.000000
819; 12518.000000; 7.000000
820; 12532.000000; 5.000000
821; 12538.000000; 13.000000
822; 12555.000000; 5.000000
823; 12566.000000; 8.000000
824; 12578.000000; 5.000000
825; 12584.000000; 2.000000
826; 12590.000000; 2.000000
827; 12597.000000; 2.000000
828; 12600.000000; 6.000000
829; 12607.000000; 3.000000
830; 12611.000000; 11.000000
831; 12626.000000; 5.000000
832; 12635.000000; 11.000000
833; 12649.000000; 8.000000
834; 12660.000000; 10.000000
835; 12671.000000; 10.000000
836; 12685.000000; 2.000000
837; 12691.000000; 3.000000
838; 12697.000000; 1.000000
839; 12707.000000; 8.000000
840; 12719.000000; 5.000000
841; 12727.000000; 2.000000
842; 12730.000000; 4.000000
843; 12737.000000; 3.000000
844; 12741.000000; 7.000000
845; 12749.000000; 22.000000
846; 12779.000000; 4.000000
847; 12786.000000; 3.000000
848; 12805.000000; 5.000000
849; 12823.000000; 8.000000
850; 12838.000000; 2.000000
851; 12845.000000; 1.000000
852; 12849.000000; 3.000000
853; 12855.000000; 3.000000
854; 12861.000000; 2.000000
855; 12867.000000; 2.000000
856; 12873.000000; 3.000000
857; 12883.000000; 1.000000
858; 12887.000000; 6.000000
859; 12896.000000; 3.000000
860; 12907.000000; 4.000000
861; 12918.000000; 6.000000
862; 12931.000000; 5.000000
863; 12964.000000; 1.000000
864; 12966.000000; 4.000000
865; 12989.000000; 1.000000
866; 12991.000000; 3.000000
867; 13004.000000; 2.000000
868; 13014.000000; 3.000000
869; 13020.000000; 6.000000
870; 13046.000000; 3.000000
871; 13050.000000; 8.000000
872; 13061.000000; 4.000000
873; 13068.000000; 3.000000
874; 13076.000000; 2.000000
875; 13086.000000; 3.000000
876; 13092.000000; 2.000000
877; 13097.000000; 3.000000
878; 13118.000000; 2.000000
879; 13132.000000; 2.000000
880; 13145.000000; 3.000000
881; 13152.000000; 1.000000
882; 13163.000000; 1.000000
883; 13193.000000; 1.000000
884; 13201.000000; 7.000000
885; 13239.000000; 7.000000
886; 13255.000000; 3.000000
887; 13263.000000; 2.000000
888; 13276.000000; 2.000000
889; 13279.000000; 3.000000
890; 13354.000000; 1.000000
891; 13356.000000; 3.000000
892; 13380.000000; 1.000000
893; 13393.000000; 1.000000
894; 13397.000000; 1.000000
895; 13404.000000; 2.000000
896; 13407.000000; 4.000000
897; 13415.000000; 1.000000
898; 13433.000000; 1.000000
899; 13451.000000; 2.000000
900; 13454.000000; 4.000000
901; 13463.000000; 3.000000
902; 13473.000000; 4.000000
903; 13492.000000; 2.000000
904; 13510.000000; 3.000000
905; 13545.000000; 3.000000
906; 13551.000000; 9.000000
907; 13571.000000; 1.000000
908; 13579.000000; 2.000000
909; 13592.000000; 1.000000
910; 13596.000000; 2.000000
911; 13609.000000; 1.000000
912; 13617.000000; 1.000000
913; 13652.000000; 2.000000
914; 13663.000000; 2.000000
915; 13668.000000; 2.000000
916; 13684.000000; 6.000000
917; 13691.000000; 2.000000
918; 13698.000000; 3.000000
919; 13702.000000; 3.000000
920; 13711.000000; 3.000000
921; 13719.000000; 5.000000
922; 13732.000000; 4.000000
923; 13737.000000; 3.000000
924; 13745.000000; 2.000000
925; 13753.000000; 3.000000
926; 13764.000000; 3.000000
927; 13768.000000; 4.000000
928; 13773.000000; 2.000000
929; 13805.000000; 1.000000
930; 13807.000000; 2.000000
931; 13816.000000; 6.000000
932; 13840.000000; 1.000000
933; 13848.000000; 5.000000
934; 13856.000000; 2.000000
