RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	-0.176065	-0.155176	0	0	1545.000000	0.000000	0.000000
1	2	0	0	0	4	0	-0.119366	-0.101461	0	0	1541.000000	0.000000	0.000000
2	4	0	0	0	4	0	-0.119366	-0.152192	0	0	1535.000000	0.000000	0.000000
3	6	0	0	0	4	0	-0.062667	-0.176064	0	0	1537.000000	0.000000	0.000000
4	8	0	0	0	4	0	-0.047746	-0.125335	0	0	1540.000000	0.000000	0.000000
5	10	0	0	0	4	0	-0.089525	-0.146223	0	0	1542.000000	0.000000	0.000000
6	12	0	0	0	4	0	-0.173080	-0.161144	0	0	1544.000000	0.000000	0.000000
7	14	0	0	0	4	0	-0.208890	-0.152192	0	0	1535.000000	0.000000	0.000000
8	16	0	0	0	4	0	-0.170097	-0.107430	0	0	1527.000000	0.000000	0.000000
9	18	0	0	0	4	0	-0.068635	-0.077588	0	0	1539.000000	0.000000	0.000000
10	20	0	0	0	4	0	-0.104445	-0.122350	0	0	1557.000000	0.000000	0.000000
11	22	0	0	0	4	0	-0.208890	-0.167112	0	0	1550.000000	0.000000	0.000000
12	24	0	0	0	4	0	-0.104445	-0.146223	0	0	1539.000000	0.000000	0.000000
13	26	0	0	0	4	0	-0.068635	-0.113397	0	0	1535.000000	0.000000	0.000000
14	28	0	0	0	4	0	-0.062667	-0.116382	0	0	1534.000000	0.000000	0.000000
15	30	0	0	0	4	0	-0.146224	-0.176064	0	0	1539.000000	0.000000	0.000000
16	32	0	0	0	4	0	-0.196953	-0.211874	0	0	1554.000000	0.000000	0.000000
17	34	0	0	0	4	0	-0.179049	-0.211874	0	0	1555.000000	0.000000	0.000000
18	36	0	0	0	4	0	-0.170097	-0.152192	0	0	1546.000000	0.000000	0.000000
19	38	0	0	0	4	0	-0.164128	-0.176064	0	0	1538.000000	0.000000	0.000000
20	40	0	0	0	4	0	-0.146224	-0.179049	0	0	1539.000000	0.000000	0.000000
21	42	0	0	0	4	0	-0.128318	-0.190985	0	0	1547.000000	0.000000	0.000000
22	44	0	0	0	4	0	-0.104445	-0.247683	0	0	1559.000000	0.000000	0.000000
23	46	0	0	0	4	0	-0.092508	-0.259620	0	0	1555.000000	0.000000	0.000000
24	48	0	0	0	4	0	-0.071620	-0.298413	0	0	1552.000000	0.000000	0.000000
25	50	0	0	0	4	0	-0.143239	-0.199938	0	0	1548.000000	0.000000	0.000000
26	52	0	0	0	4	0	-0.113397	-0.238731	0	0	1547.000000	0.000000	0.000000
27	54	0	0	0	4	0	-0.014921	-0.241715	0	0	1552.000000	0.000000	0.000000
28	56	0	0	0	4	0	-0.068635	-0.211874	0	0	1544.000000	0.000000	0.000000
29	58	0	0	0	4	0	-0.173080	-0.235747	0	0	1531.000000	0.000000	0.000000
30	60	0	0	0	4	0	-0.179049	-0.220826	0	0	1539.000000	0.000000	0.000000
31	62	0	0	0	4	0	-0.214859	-0.232762	0	0	1547.000000	0.000000	0.000000
32	64	0	0	0	4	0	-0.134287	-0.220826	0	0	1546.000000	0.000000	0.000000
33	66	0	0	0	4	0	-0.041779	-0.134287	0	0	1547.000000	0.000000	0.000000
34	68	0	0	0	4	0	-0.170097	-0.131302	0	0	1548.000000	0.000000	0.000000
35	70	0	0	0	4	0	-0.140255	-0.176064	0	0	1547.000000	0.000000	0.000000
36	72	0	0	0	4	0	-0.098477	-0.325269	0	0	1541.000000	0.000000	0.000000
37	74	0	0	0	4	0	-0.038794	-0.283492	0	0	1538.000000	0.000000	0.000000
38	76	0	0	0	4	0	-0.164128	-0.161144	0	0	1536.000000	0.000000	0.000000
39	78	0	0	0	4	0	-0.220827	-0.140255	0	0	1539.000000	0.000000	0.000000
40	80	0	0	0	4	0	-0.205907	-0.146223	0	0	1538.000000	0.000000	0.000000
41	82	0	0	0	4	0	-0.158159	-0.152192	0	0	1531.000000	0.000000	0.000000
42	84	0	0	0	4	0	-0.089525	-0.155176	0	0	1532.000000	0.000000	0.000000
43	86	0	0	0	4	0	-0.053714	-0.149207	0	0	1534.000000	0.000000	0.000000
44	88	0	0	0	4	0	-0.011937	-0.125335	0	0	1544.000000	0.000000	0.000000
45	90	0	0	0	4	0	-0.050731	-0.086540	0	0	1549.000000	0.000000	0.000000
46	92	0	0	0	4	0	-0.128318	-0.086540	0	0	1545.000000	0.000000	0.000000
47	94	0	0	0	4	0	-0.128318	-0.137271	0	0	1541.000000	0.000000	0.000000
48	96	0	0	0	4	0	-0.122349	-0.179049	0	0	1546.000000	0.000000	0.000000
49	98	0	0	0	4	0	-0.110414	-0.164128	0	0	1540.000000	0.000000	0.000000
50	100	0	0	0	4	0	-0.128318	-0.125335	0	0	1545.000000	0.000000	0.000000
51	102	0	0	0	4	0	-0.193969	-0.188001	0	0	1553.000000	0.000000	0.000000
52	104	0	0	0	4	0	-0.223811	-0.179049	0	0	1550.000000	0.000000	0.000000
53	106	0	0	0	4	0	-0.247683	-0.170097	0	0	1547.000000	0.000000	0.000000
54	108	0	0	0	4	0	-0.253652	-0.241715	0	0	1537.000000	0.000000	0.000000
55	110	0	0	0	4	0	-0.053714	-0.137271	0	0	1534.000000	0.000000	0.000000
56	112	0	0	0	4	0	-0.119366	-0.095493	0	0	1540.000000	0.000000	0.000000
57	114	0	0	0	4	0	-0.220827	-0.176064	0	0	1547.000000	0.000000	0.000000
58	116	0	0	0	4	0	-0.199938	-0.286477	0	0	1543.000000	0.000000	0.000000
59	118	0	0	0	4	0	-0.176065	-0.313333	0	0	1540.000000	0.000000	0.000000
60	120	0	0	0	4	0	-0.155176	-0.283492	0	0	1544.000000	0.000000	0.000000
61	122	0	0	0	4	0	-0.152191	-0.274541	0	0	1543.000000	0.000000	0.000000
62	124	0	0	0	4	0	-0.164128	-0.253652	0	0	1536.000000	0.000000	0.000000
63	126	0	0	0	4	0	-0.229779	-0.271556	0	0	1535.000000	0.000000	0.000000
64	128	0	0	0	4	0	-0.241714	-0.289461	0	0	1538.000000	0.000000	0.000000
65	130	0	0	0	4	0	-0.247683	-0.301397	0	0	1539.000000	0.000000	0.000000
66	132	0	0	0	4	0	-0.173080	-0.217842	0	0	1539.000000	0.000000	0.000000
67	134	0	0	0	4	0	-0.131303	-0.170097	0	0	1539.000000	0.000000	0.000000
68	136	0	0	0	4	0	-0.155176	-0.190985	0	0	1546.000000	0.000000	0.000000
69	138	0	0	0	4	0	-0.196953	-0.235747	0	0	1551.000000	0.000000	0.000000
70	140	0	0	0	4	0	-0.223811	-0.214859	0	0	1546.000000	0.000000	0.000000
71	142	0	0	0	4	0	-0.208890	-0.149207	0	0	1542.000000	0.000000	0.000000
72	144	0	0	0	4	0	-0.179049	-0.089525	0	0	1543.000000	0.000000	0.000000
73	146	0	0	0	4	0	-0.170097	-0.080573	0	0	1546.000000	0.000000	0.000000
74	148	0	0	0	4	0	-0.173080	-0.074604	0	0	1542.000000	0.000000	0.000000
75	150	0	0	0	4	0	-0.220827	-0.271556	0	0	1535.000000	0.000000	0.000000
76	152	0	0	0	4	0	-0.232762	-0.328253	0	0	1535.000000	0.000000	0.000000
77	154	0	0	0	4	0	-0.155176	-0.256636	0	0	1537.000000	0.000000	0.000000
78	156	0	0	0	4	0	-0.110414	-0.190985	0	0	1535.000000	0.000000	0.000000
79	158	0	0	0	4	0	-0.074604	-0.211874	0	0	1535.000000	0.000000	0.000000
80	160	0	0	0	4	0	-0.062667	-0.196954	0	0	1538.000000	0.000000	0.000000
81	162	0	0	0	4	0	-0.110414	-0.202921	0	0	1538.000000	0.000000	0.000000
82	164	0	0	0	4	0	-0.226794	-0.214859	0	0	1539.000000	0.000000	0.000000
83	166	0	0	0	4	0	-0.208890	-0.202921	0	0	1535.000000	0.000000	0.000000
84	168	0	0	0	4	0	-0.140255	-0.241715	0	0	1528.000000	0.000000	0.000000
85	170	0	0	0	4	0	-0.065652	-0.193969	0	0	1532.000000	0.000000	0.000000
86	172	0	0	0	4	0	-0.119366	-0.170097	0	0	1537.000000	0.000000	0.000000
87	174	0	0	0	4	0	-0.199938	-0.268572	0	0	1530.000000	0.000000	0.000000
88	176	0	0	0	4	0	-0.199938	-0.256636	0	0	1525.000000	0.000000	0.000000
89	178	0	0	0	4	0	-0.155176	-0.250667	0	0	1528.000000	0.000000	0.000000
90	180	0	0	0	4	0	-0.110414	-0.244700	0	0	1525.000000	0.000000	0.000000
91	182	0	0	0	4	0	-0.223811	-0.259620	0	0	1518.000000	0.000000	0.000000
92	184	0	0	0	4	0	-0.223811	-0.232762	0	0	1524.000000	0.000000	0.000000
93	186	0	0	0	4	0	-0.140255	-0.232762	0	0	1530.000000	0.000000	0.000000
94	188	0	0	0	4	0	-0.143239	-0.289461	0	0	1528.000000	0.000000	0.000000
95	190	0	0	0	4	0	-0.208890	-0.313333	0	0	1517.000000	0.000000	0.000000
96	192	0	0	0	4	0	-0.164128	-0.262603	0	0	1510.000000	0.000000	0.000000
97	194	0	0	0	4	0	-0.083556	-0.241715	0	0	1524.000000	0.000000	0.000000
98	196	0	0	0	4	0	-0.155176	-0.214859	0	0	1540.000000	0.000000	0.000000
99	198	0	0	0	4	0	-0.226794	-0.217842	0	0	1531.000000	0.000000	0.000000
100	200	0	0	0	4	0	-0.182032	-0.214859	0	0	1528.000000	0.000000	0.000000
101	202	0	0	0	4	0	-0.131303	-0.190985	0	0	1524.000000	0.000000	0.000000
102	204	0	0	0	4	0	-0.137270	-0.161144	0	0	1526.000000	0.000000	0.000000
103	206	0	0	0	4	0	-0.089525	-0.188001	0	0	1528.000000	0.000000	0.000000
104	208	0	0	0	4	0	-0.116383	-0.268572	0	0	1539.000000	0.000000	0.000000
105	210	0	0	0	4	0	-0.146224	-0.235747	0	0	1542.000000	0.000000	0.000000
106	212	0	0	0	4	0	-0.208890	-0.232762	0	0	1541.000000	0.000000	0.000000
107	214	0	0	0	4	0	-0.185017	-0.229779	0	0	1527.000000	0.000000	0.000000
108	216	0	0	0	4	0	-0.122349	-0.244700	0	0	1526.000000	0.000000	0.000000
109	218	0	0	0	4	0	-0.116383	-0.250667	0	0	1539.000000	0.000000	0.000000
110	220	0	0	0	4	0	-0.152191	-0.250667	0	0	1543.000000	0.000000	0.000000
111	222	0	0	0	4	0	-0.199938	-0.256636	0	0	1544.000000	0.000000	0.000000
112	224	0	0	0	4	0	-0.211873	-0.298413	0	0	1546.000000	0.000000	0.000000
113	226	0	0	0	4	0	-0.232762	-0.355110	0	0	1536.000000	0.000000	0.000000
114	228	0	0	0	4	0	-0.232762	-0.340189	0	0	1527.000000	0.000000	0.000000
115	230	0	0	0	4	0	-0.116383	-0.259620	0	0	1525.000000	0.000000	0.000000
116	232	0	0	0	4	0	-0.188001	-0.253652	0	0	1529.000000	0.000000	0.000000
117	234	0	0	0	4	0	-0.244700	-0.292444	0	0	1530.000000	0.000000	0.000000
118	236	0	0	0	4	0	-0.256635	-0.319302	0	0	1528.000000	0.000000	0.000000
119	238	0	0	0	4	0	-0.235748	-0.331238	0	0	1527.000000	0.000000	0.000000
120	240	0	0	0	4	0	-0.223811	-0.337205	0	0	1521.000000	0.000000	0.000000
121	242	0	0	0	4	0	-0.205907	-0.331238	0	0	1524.000000	0.000000	0.000000
122	244	0	0	0	4	0	-0.196953	-0.325269	0	0	1537.000000	0.000000	0.000000
123	246	0	0	0	4	0	-0.208890	-0.289461	0	0	1529.000000	0.000000	0.000000
