RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	4.923637	8.273767	0	0	904.000000	0.000000	0.000000
1	20	0	0	0	4	0	4.816981	7.928631	0	0	956.000000	0.000000	0.000000
2	40	0	0	0	4	0	4.802166	8.115898	0	0	939.000000	0.000000	0.000000
3	60	0	0	0	4	0	4.864388	8.451950	0	0	897.000000	0.000000	0.000000
4	80	0	0	0	4	0	4.926599	8.072022	0	0	903.000000	0.000000	0.000000
5	100	0	0	0	4	0	4.831797	8.051544	0	0	932.000000	0.000000	0.000000
6	120	0	0	0	4	0	4.867351	8.399388	0	0	890.000000	0.000000	0.000000
7	140	0	0	0	4	0	4.941410	8.367260	0	0	852.000000	0.000000	0.000000
8	160	0	0	0	4	0	4.814019	7.978391	0	0	911.000000	0.000000	0.000000
9	180	0	0	0	4	0	4.816981	8.279613	0	0	884.000000	0.000000	0.000000
10	200	0	0	0	4	0	4.894014	8.466548	0	0	845.000000	0.000000	0.000000
11	220	0	0	0	4	0	0.289461	2.603374	0	0	912.000000	0.000000	0.000000
12	240	0	0	0	4	0	0.728094	-0.611729	0	0	870.000000	0.000000	0.000000
13	260	0	0	0	4	0	-0.125335	-0.910091	0	0	853.000000	0.000000	0.000000
14	280	0	0	0	4	0	-0.011937	-1.584183	0	0	919.000000	0.000000	0.000000
15	300	0	0	0	4	0	-0.074604	-0.647534	0	0	874.000000	0.000000	0.000000
16	320	0	0	0	4	0	-0.146224	-0.725111	0	0	835.000000	0.000000	0.000000
17	340	0	0	0	4	0	-0.041779	-1.539454	0	0	897.000000	0.000000	0.000000
18	360	0	0	0	4	0	-0.035810	-0.966774	0	0	899.000000	0.000000	0.000000
19	380	0	0	0	4	0	0.110414	0.340189	0	0	822.000000	0.000000	0.000000
20	400	0	0	0	4	0	0.188001	-0.638583	0	0	883.000000	0.000000	0.000000
21	420	0	0	0	4	0	0.158159	-0.608745	0	0	913.000000	0.000000	0.000000
22	440	0	0	0	4	0	0.000000	0.546084	0	0	856.000000	0.000000	0.000000
23	460	0	0	0	4	0	0.005969	-0.119366	0	0	856.000000	0.000000	0.000000
24	480	0	0	0	4	0	0.188001	-0.769865	0	0	932.000000	0.000000	0.000000
25	500	0	0	0	4	0	0.170097	0.134287	0	0	887.000000	0.000000	0.000000
26	520	0	0	0	4	0	-0.062667	0.405838	0	0	836.000000	0.000000	0.000000
27	540	0	0	0	4	0	0.149207	-0.680355	0	0	932.000000	0.000000	0.000000
28	560	0	0	0	4	0	0.199938	-0.411806	0	0	941.000000	0.000000	0.000000
29	580	0	0	0	4	0	-0.023873	0.635599	0	0	848.000000	0.000000	0.000000
30	600	0	0	0	4	0	0.286477	-0.393903	0	0	925.000000	0.000000	0.000000
31	620	0	0	0	4	0	0.274541	-0.432694	0	0	951.000000	0.000000	0.000000
32	640	0	0	0	4	0	0.152192	0.614713	0	0	868.000000	0.000000	0.000000
33	660	0	0	0	4	0	0.137271	-0.041778	0	0	877.000000	0.000000	0.000000
34	680	0	0	0	4	0	0.235747	-0.411806	0	0	925.000000	0.000000	0.000000
35	700	0	0	0	4	0	0.182033	0.417774	0	0	888.000000	0.000000	0.000000
36	720	0	0	0	4	0	0.056699	0.647534	0	0	825.000000	0.000000	0.000000
37	740	0	0	0	4	0	0.211874	-0.346158	0	0	895.000000	0.000000	0.000000
38	760	0	0	0	4	0	0.217842	-0.008952	0	0	891.000000	0.000000	0.000000
39	780	0	0	0	4	0	0.029842	1.175592	0	0	808.000000	0.000000	0.000000
40	800	0	0	0	4	0	0.190985	-0.208890	0	0	868.000000	0.000000	0.000000
41	820	0	0	0	4	0	0.220826	-0.259620	0	0	895.000000	0.000000	0.000000
42	840	0	0	0	4	0	0.023873	0.972741	0	0	814.000000	0.000000	0.000000
43	860	0	0	0	4	0	0.032826	0.364062	0	0	810.000000	0.000000	0.000000
44	880	0	0	0	4	0	0.131302	-0.268572	0	0	872.000000	0.000000	0.000000
45	900	0	0	0	4	0	0.146223	0.423743	0	0	837.000000	0.000000	0.000000
46	920	0	0	0	4	0	-0.098477	0.945892	0	0	763.000000	0.000000	0.000000
47	940	0	0	0	4	0	0.137271	-0.256636	0	0	859.000000	0.000000	0.000000
48	960	0	0	0	4	0	0.152192	0.086540	0	0	857.000000	0.000000	0.000000
49	980	0	0	0	4	0	-0.044762	1.354554	0	0	769.000000	0.000000	0.000000
50	1000	0	0	0	4	0	0.080573	-0.134287	0	0	838.000000	0.000000	0.000000
51	1020	0	0	0	4	0	0.179049	-0.211874	0	0	870.000000	-0.268315	0.272980
52	1040	0	0	0	4	0	0.038794	0.966774	0	0	803.000000	-0.550752	0.560327
53	1060	0	0	0	4	0	0.044762	0.226795	0	0	811.000000	-0.833189	0.847674
54	1080	0	0	0	4	0	0.146223	-0.265588	0	0	872.000000	-1.115626	1.135021
55	1100	0	0	0	4	0	0.107430	0.471486	0	0	846.000000	-1.398063	1.422368
56	1120	0	0	0	4	0	-0.026858	0.644551	0	0	802.000000	-1.680500	1.709715
57	1140	0	0	0	4	0	0.128318	-0.337205	0	0	878.000000	-1.962937	1.997062
58	1160	0	0	0	4	0	0.134287	-0.032826	0	0	889.000000	-2.245373	2.284409
59	1180	0	0	0	4	0	-0.065652	0.963791	0	0	809.000000	-2.527810	2.571756
60	1200	0	0	0	4	0	0.107430	-0.274541	0	0	884.000000	-2.810247	2.859103
