RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	0.032826	-0.125335	0	0	802.000000	0.000000	0.000000
1	3	0	0	0	4	0	-0.065652	-0.017905	0	0	780.000000	0.000000	0.000000
2	6	0	0	0	4	0	-0.107429	0.555036	0	0	744.000000	0.000000	0.000000
3	9	0	0	0	4	0	0.029842	0.390918	0	0	787.000000	0.000000	0.000000
4	12	0	0	0	4	0	0.035810	-0.119366	0	0	799.000000	0.000000	0.000000
5	15	0	0	0	4	0	-0.083556	0.077588	0	0	770.000000	0.000000	0.000000
6	18	0	0	0	4	0	-0.104445	0.728094	0	0	738.000000	0.000000	0.000000
7	21	0	0	0	4	0	0.038794	0.358094	0	0	792.000000	0.000000	0.000000
8	24	0	0	0	4	0	0.011936	-0.122350	0	0	808.000000	0.000000	0.000000
9	27	0	0	0	4	0	-0.050731	0.053714	0	0	768.000000	0.000000	0.000000
10	30	0	0	0	4	0	-0.047746	0.719144	0	0	754.000000	0.000000	0.000000
11	33	0	0	0	4	0	0.068635	0.316317	0	0	791.000000	0.000000	0.000000
12	36	0	0	0	4	0	0.020889	-0.095493	0	0	794.000000	0.000000	0.000000
13	39	0	0	0	4	0	-0.080573	0.149207	0	0	767.000000	0.000000	0.000000
14	42	0	0	0	4	0	-0.011937	0.784783	0	0	735.000000	0.000000	0.000000
15	45	0	0	0	4	0	0.074604	0.244700	0	0	792.000000	0.000000	0.000000
16	48	0	0	0	4	0	-0.020889	-0.023873	0	0	782.000000	0.000000	0.000000
17	51	0	0	0	4	0	-0.035810	0.152192	0	0	760.000000	0.000000	0.000000
18	54	0	0	0	4	0	-0.101462	0.990641	0	0	727.000000	0.000000	0.000000
19	57	0	0	0	4	0	0.098477	0.229779	0	0	791.000000	0.000000	0.000000
20	60	0	0	0	4	0	0.014921	-0.008952	0	0	776.000000	0.000000	0.000000
