RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	0.032826	-0.125335	0	0	802.000000	0.000000	0.000000
1	1	0	0	0	4	0	0.068635	0.316317	0	0	791.000000	0.000000	0.000000
2	2	0	0	0	4	0	-0.050731	1.017490	0	0	734.000000	0.000000	0.000000
3	3	0	0	0	4	0	-0.086541	0.441646	0	0	740.000000	0.000000	0.000000
4	4	0	0	0	4	0	-0.074604	0.047747	0	0	751.000000	0.000000	0.000000
5	5	0	0	0	4	0	-0.005969	-0.086540	0	0	775.000000	0.000000	0.000000
6	6	0	0	0	4	0	0.059683	0.155176	0	0	786.000000	0.000000	0.000000
7	7	0	0	0	4	0	-0.068635	0.763899	0	0	745.000000	0.000000	0.000000
8	8	0	0	0	4	0	-0.119366	0.435678	0	0	734.000000	0.000000	0.000000
9	9	0	0	0	4	0	-0.137270	0.014921	0	0	751.000000	0.000000	0.000000
10	10	0	0	0	4	0	-0.059683	-0.065652	0	0	786.000000	0.000000	0.000000
11	11	0	0	0	4	0	0.029842	0.179049	0	0	783.000000	0.000000	0.000000
12	12	0	0	0	4	0	-0.017904	0.763899	0	0	742.000000	0.000000	0.000000
13	13	0	0	0	4	0	-0.074604	0.525197	0	0	752.000000	0.000000	0.000000
14	14	0	0	0	4	0	-0.053714	0.104445	0	0	766.000000	0.000000	0.000000
15	15	0	0	0	4	0	-0.014921	0.017905	0	0	788.000000	0.000000	0.000000
16	16	0	0	0	4	0	0.089525	0.211874	0	0	796.000000	0.000000	0.000000
17	17	0	0	0	4	0	0.005969	0.880257	0	0	748.000000	0.000000	0.000000
18	18	0	0	0	4	0	-0.074604	0.405838	0	0	741.000000	0.000000	0.000000
19	19	0	0	0	4	0	-0.140255	-0.077588	0	0	758.000000	0.000000	0.000000
20	20	0	0	0	4	0	-0.089525	-0.277524	0	0	776.000000	0.000000	0.000000
21	21	0	0	0	4	0	0.014921	-0.092509	0	0	790.000000	0.000000	0.000000
22	22	0	0	0	4	0	-0.071620	0.531164	0	0	746.000000	0.000000	0.000000
23	23	0	0	0	4	0	-0.161145	0.498342	0	0	716.000000	0.000000	0.000000
24	24	0	0	0	4	0	-0.161145	-0.020889	0	0	746.000000	0.000000	0.000000
25	25	0	0	0	4	0	-0.155176	-0.158159	0	0	749.000000	0.000000	0.000000
26	26	0	0	0	4	0	0.002984	-0.185017	0	0	768.000000	0.000000	0.000000
27	27	0	0	0	4	0	-0.011937	0.411806	0	0	742.000000	0.000000	0.000000
28	28	0	0	0	4	0	-0.116383	0.507293	0	0	727.000000	0.000000	0.000000
29	29	0	0	0	4	0	-0.143239	-0.071620	0	0	749.000000	0.000000	0.000000
30	30	0	0	0	4	0	-0.119366	-0.223811	0	0	768.000000	0.000000	0.000000
31	31	0	0	0	4	0	-0.014921	-0.196954	0	0	789.000000	-0.310681	0.316082
32	32	0	0	0	4	0	0.014921	0.352126	0	0	772.000000	-0.776702	0.790204
33	33	0	0	0	4	0	-0.101462	0.566971	0	0	760.000000	-1.242723	1.264327
34	34	0	0	0	4	0	-0.110414	-0.047747	0	0	769.000000	-1.708743	1.738450
35	35	0	0	0	4	0	-0.098477	-0.149207	0	0	771.000000	-2.174764	2.212572
36	36	0	0	0	4	0	-0.023873	-0.208890	0	0	803.000000	-2.640785	2.686695
37	37	0	0	0	4	0	-0.053714	0.274541	0	0	784.000000	-3.106806	3.160818
38	38	0	0	0	4	0	-2.731414	3.585252	0	0	734.000000	-3.572827	3.634940
39	39	0	0	0	4	0	-3.082639	3.701164	0	0	736.000000	-4.038848	4.109063
40	40	0	0	0	4	0	-3.380106	3.864578	0	0	750.000000	-4.504869	4.583186
41	41	0	0	0	4	0	-3.528772	3.935867	0	0	763.000000	-4.970890	5.057308
42	42	0	0	0	4	0	-3.704135	4.283218	0	0	771.000000	-5.436911	5.531431
43	43	0	0	0	4	0	-4.191215	4.686580	0	0	755.000000	-5.902932	6.005554
44	44	0	0	0	4	0	-6.945714	7.632757	0	0	739.000000	-6.368953	6.479676
45	45	0	0	0	4	0	-7.535995	8.054469	0	0	724.000000	-6.834973	6.953799
46	46	0	0	0	4	0	-7.925704	8.308832	0	0	734.000000	-7.300994	7.427922
47	47	0	0	0	4	0	-8.159762	8.396468	0	0	742.000000	-7.767015	7.902044
48	48	0	0	0	4	0	-8.559948	8.790333	0	0	731.000000	-8.233036	8.376167
49	49	0	0	0	4	0	-9.037897	9.128098	0	0	714.000000	-8.699058	8.850289
50	50	0	0	0	4	0	-9.569718	9.468128	0	0	693.000000	-9.165078	9.324412
51	51	0	0	0	4	0	-9.955198	9.697344	0	0	689.000000	-9.631099	9.798534
52	52	0	0	0	4	0	-10.137478	9.694445	0	0	702.000000	-9.984145	10.157719
53	53	0	0	0	4	0	-10.365760	9.894392	0	0	694.000000	-9.984145	10.157719
54	54	0	0	0	4	0	-10.622538	10.053596	0	0	688.000000	-9.984145	10.157719
55	55	0	0	0	4	0	-11.375913	11.404591	0	0	677.000000	-9.984145	10.157719
56	56	0	0	0	4	0	-11.665290	11.539298	0	0	673.000000	-9.984145	10.157719
57	57	0	0	0	4	0	-11.530704	11.390252	0	0	689.000000	-9.984145	10.157719
58	58	0	0	0	4	0	-11.444730	11.350098	0	0	689.000000	-9.984145	10.157719
59	59	0	0	0	4	0	-11.421796	11.355835	0	0	685.000000	-9.984145	10.157719
60	60	0	0	0	4	0	-10.732044	10.798284	0	0	686.000000	-9.984145	10.157719
61	61	0	0	0	4	0	-10.795404	10.766607	0	0	677.000000	-9.984145	10.157719
62	62	0	0	0	4	0	-10.677300	10.634068	0	0	688.000000	-9.984145	10.157719
63	63	0	0	0	4	0	-10.544684	10.541800	0	0	691.000000	-9.984145	10.157719
64	64	0	0	0	4	0	-10.515841	10.550452	0	0	694.000000	-9.984145	10.157719
65	65	0	0	0	4	0	-10.559105	10.590824	0	0	698.000000	-9.984145	10.157719
66	66	0	0	0	4	0	-10.628303	10.611006	0	0	695.000000	-9.984145	10.157719
67	67	0	0	0	4	0	-10.547568	10.472562	0	0	718.000000	-9.984145	10.157719
68	68	0	0	0	4	0	-10.475447	10.371533	0	0	733.000000	-9.984145	10.157719
69	69	0	0	0	4	0	-10.478333	10.383083	0	0	735.000000	-9.984145	10.157719
70	70	0	0	0	4	0	-10.527376	10.397518	0	0	727.000000	-9.984145	10.157719
